dataset,track_id,condition,snr_db,accomp,detector,precision,recall,f_measure,n_ref,n_est
dagstuhl_choirset,DCS_LI_QuartetA_Take02,separated,,,spectral_flux,0.16803953871499178,0.6335403726708074,0.265625,161,607
dagstuhl_choirset,DCS_LI_QuartetA_Take02,separated,,,superflux,0.25787965616045844,0.5590062111801242,0.35294117647058826,161,349
dagstuhl_choirset,DCS_LI_QuartetA_Take02,separated,,,madmom_cnn,0.34579439252336447,0.22981366459627328,0.2761194029850746,161,107
dagstuhl_choirset,DCS_LI_QuartetA_Take03,mix_orig,,,spectral_flux,0.21766561514195584,0.42857142857142855,0.28870292887029286,161,317
dagstuhl_choirset,DCS_LI_QuartetA_Take03,mix_orig,,,superflux,0.19174041297935104,0.40372670807453415,0.26,161,339
dagstuhl_choirset,DCS_LI_QuartetA_Take03,mix_orig,,,madmom_cnn,0.29896907216494845,0.18012422360248448,0.22480620155038758,161,97
dagstuhl_choirset,DCS_LI_QuartetA_Take03,separated,,,spectral_flux,0.17567567567567569,0.5652173913043478,0.2680412371134021,161,518
dagstuhl_choirset,DCS_LI_QuartetA_Take03,separated,,,superflux,0.20396600566572237,0.4472049689440994,0.2801556420233463,161,353
dagstuhl_choirset,DCS_LI_QuartetA_Take03,separated,,,madmom_cnn,0.288,0.2236024844720497,0.2517482517482517,161,125
dagstuhl_choirset,DCS_LI_QuartetA_Take04,mix_orig,,,spectral_flux,0.1422172452407615,0.7888198757763976,0.2409867172675522,161,893
dagstuhl_choirset,DCS_LI_QuartetA_Take04,mix_orig,,,superflux,0.1859582542694497,0.6086956521739131,0.28488372093023256,161,527
dagstuhl_choirset,DCS_LI_QuartetA_Take04,mix_orig,,,madmom_cnn,0.41237113402061853,0.2484472049689441,0.31007751937984496,161,97
dagstuhl_choirset,DCS_LI_QuartetA_Take04,separated,,,spectral_flux,0.14874141876430205,0.8074534161490683,0.25120772946859904,161,874
dagstuhl_choirset,DCS_LI_QuartetA_Take04,separated,,,superflux,0.18149466192170818,0.6335403726708074,0.2821576763485477,161,562
dagstuhl_choirset,DCS_LI_QuartetA_Take04,separated,,,madmom_cnn,0.39669421487603307,0.2981366459627329,0.3404255319148936,161,121
dagstuhl_choirset,DCS_LI_QuartetA_Take05,mix_orig,,,spectral_flux,0.14593908629441624,0.7142857142857143,0.2423603793466807,161,788
dagstuhl_choirset,DCS_LI_QuartetA_Take05,mix_orig,,,superflux,0.21551724137931033,0.4658385093167702,0.2946954813359528,161,348
dagstuhl_choirset,DCS_LI_QuartetA_Take05,mix_orig,,,madmom_cnn,0.35789473684210527,0.2111801242236025,0.265625,161,95
dagstuhl_choirset,DCS_LI_QuartetA_Take05,separated,,,spectral_flux,0.14688427299703263,0.6149068322981367,0.237125748502994,161,674
dagstuhl_choirset,DCS_LI_QuartetA_Take05,separated,,,superflux,0.22741433021806853,0.453416149068323,0.30290456431535273,161,321
dagstuhl_choirset,DCS_LI_QuartetA_Take05,separated,,,madmom_cnn,0.33070866141732286,0.2608695652173913,0.2916666666666667,161,127
dagstuhl_choirset,DCS_LI_QuartetA_Take06,mix_orig,,,spectral_flux,0.17457627118644067,0.639751552795031,0.27430093209054596,161,590
dagstuhl_choirset,DCS_LI_QuartetA_Take06,mix_orig,,,superflux,0.2765957446808511,0.484472049689441,0.35214446952595935,161,282
dagstuhl_choirset,DCS_LI_QuartetA_Take06,mix_orig,,,madmom_cnn,0.425531914893617,0.2484472049689441,0.3137254901960784,161,94
dagstuhl_choirset,DCS_LI_QuartetA_Take06,separated,,,spectral_flux,0.17586206896551723,0.6335403726708074,0.27530364372469635,161,580
dagstuhl_choirset,DCS_LI_QuartetA_Take06,separated,,,superflux,0.2777777777777778,0.4658385093167702,0.3480278422273782,161,270
dagstuhl_choirset,DCS_LI_QuartetA_Take06,separated,,,madmom_cnn,0.43859649122807015,0.3105590062111801,0.36363636363636365,161,114
dagstuhl_choirset,DCS_LI_QuartetB_Take01,mix_orig,,,spectral_flux,0.22082585278276481,0.7639751552795031,0.3426183844011142,161,557
dagstuhl_choirset,DCS_LI_QuartetB_Take01,mix_orig,,,superflux,0.44329896907216493,0.5341614906832298,0.4845070422535211,161,194
dagstuhl_choirset,DCS_LI_QuartetB_Take01,mix_orig,,,madmom_cnn,0.5445544554455446,0.3416149068322981,0.4198473282442748,161,101
dagstuhl_choirset,DCS_LI_QuartetB_Take01,separated,,,spectral_flux,0.23772102161100198,0.7515527950310559,0.3611940298507463,161,509
dagstuhl_choirset,DCS_LI_QuartetB_Take01,separated,,,superflux,0.43478260869565216,0.4968944099378882,0.463768115942029,161,184
dagstuhl_choirset,DCS_LI_QuartetB_Take01,separated,,,madmom_cnn,0.5203252032520326,0.39751552795031053,0.4507042253521127,161,123
dagstuhl_choirset,DCS_LI_QuartetB_Take02,mix_orig,,,spectral_flux,0.20707964601769913,0.7267080745341615,0.32231404958677684,161,565
dagstuhl_choirset,DCS_LI_QuartetB_Take02,mix_orig,,,superflux,0.337037037037037,0.5652173913043478,0.42227378190255216,161,270
dagstuhl_choirset,DCS_LI_QuartetB_Take02,mix_orig,,,madmom_cnn,0.48360655737704916,0.36645962732919257,0.4169611307420495,161,122
dagstuhl_choirset,DCS_LI_QuartetB_Take02,separated,,,spectral_flux,0.2047970479704797,0.6894409937888198,0.3157894736842105,161,542
dagstuhl_choirset,DCS_LI_QuartetB_Take02,separated,,,superflux,0.3155893536121673,0.515527950310559,0.3915094339622642,161,263
dagstuhl_choirset,DCS_LI_QuartetB_Take02,separated,,,madmom_cnn,0.45323741007194246,0.391304347826087,0.42000000000000004,161,139
dagstuhl_choirset,DCS_LI_QuartetB_Take03,mix_orig,,,spectral_flux,0.1695364238410596,0.7950310559006211,0.2794759825327511,161,755
dagstuhl_choirset,DCS_LI_QuartetB_Take03,mix_orig,,,superflux,0.26273458445040215,0.6086956521739131,0.3670411985018727,161,373
dagstuhl_choirset,DCS_LI_QuartetB_Take03,mix_orig,,,madmom_cnn,0.4954128440366973,0.33540372670807456,0.4,161,109
dagstuhl_choirset,DCS_LI_QuartetB_Take03,separated,,,spectral_flux,0.1983739837398374,0.7577639751552795,0.3144329896907216,161,615
dagstuhl_choirset,DCS_LI_QuartetB_Take03,separated,,,superflux,0.2887537993920973,0.5900621118012422,0.3877551020408163,161,329
dagstuhl_choirset,DCS_LI_QuartetB_Take03,separated,,,madmom_cnn,0.48031496062992124,0.37888198757763975,0.42361111111111105,161,127
dagstuhl_choirset,DCS_LI_QuartetB_Take04,mix_orig,,,spectral_flux,0.2911764705882353,0.6149068322981367,0.3952095808383234,161,340
dagstuhl_choirset,DCS_LI_QuartetB_Take04,mix_orig,,,superflux,0.4383561643835616,0.39751552795031053,0.41693811074918563,161,146
dagstuhl_choirset,DCS_LI_QuartetB_Take04,mix_orig,,,madmom_cnn,0.4672897196261682,0.3105590062111801,0.3731343283582089,161,107
dagstuhl_choirset,DCS_LI_QuartetB_Take04,separated,,,spectral_flux,0.3033033033033033,0.6273291925465838,0.40890688259109315,161,333
dagstuhl_choirset,DCS_LI_QuartetB_Take04,separated,,,superflux,0.45714285714285713,0.39751552795031053,0.4252491694352159,161,140
dagstuhl_choirset,DCS_LI_QuartetB_Take04,separated,,,madmom_cnn,0.42028985507246375,0.36024844720496896,0.3879598662207358,161,138
dagstuhl_choirset,DCS_LI_QuartetB_Take05,mix_orig,,,spectral_flux,0.16774193548387098,0.8074534161490683,0.2777777777777778,161,775
dagstuhl_choirset,DCS_LI_QuartetB_Take05,mix_orig,,,superflux,0.28225806451612906,0.6521739130434783,0.3939962476547843,161,372
dagstuhl_choirset,DCS_LI_QuartetB_Take05,mix_orig,,,madmom_cnn,0.5346534653465347,0.33540372670807456,0.4122137404580153,161,101
dagstuhl_choirset,DCS_LI_QuartetB_Take05,separated,,,spectral_flux,0.17379679144385027,0.8074534161490683,0.286028602860286,161,748
dagstuhl_choirset,DCS_LI_QuartetB_Take05,separated,,,superflux,0.2877094972067039,0.639751552795031,0.3969171483622351,161,358
dagstuhl_choirset,DCS_LI_QuartetB_Take05,separated,,,madmom_cnn,0.46825396825396826,0.36645962732919257,0.41114982578397213,161,126
dagstuhl_choirset,DCS_TP_FullChoir_Take01,mix_orig,,,spectral_flux,0.11284046692607004,0.7733333333333333,0.1969439728353141,75,514
dagstuhl_choirset,DCS_TP_FullChoir_Take01,mix_orig,,,superflux,0.20833333333333334,0.3333333333333333,0.25641025641025644,75,120
dagstuhl_choirset,DCS_TP_FullChoir_Take01,mix_orig,,,madmom_cnn,0.5,0.16,0.24242424242424243,75,24
dagstuhl_choirset,DCS_TP_FullChoir_Take01,separated,,,spectral_flux,0.12636165577342048,0.7733333333333333,0.21722846441947566,75,459
dagstuhl_choirset,DCS_TP_FullChoir_Take01,separated,,,superflux,0.1896551724137931,0.44,0.2650602409638554,75,174
dagstuhl_choirset,DCS_TP_FullChoir_Take01,separated,,,madmom_cnn,0.4722222222222222,0.22666666666666666,0.3063063063063063,75,36
dagstuhl_choirset,DCS_TP_FullChoir_Take02,mix_orig,,,spectral_flux,0.1162227602905569,0.64,0.19672131147540983,75,413
dagstuhl_choirset,DCS_TP_FullChoir_Take02,mix_orig,,,superflux,0.2153846153846154,0.37333333333333335,0.27317073170731704,75,130
dagstuhl_choirset,DCS_TP_FullChoir_Take02,mix_orig,,,madmom_cnn,0.34782608695652173,0.10666666666666667,0.16326530612244897,75,23
dagstuhl_choirset,DCS_TP_FullChoir_Take02,separated,,,spectral_flux,0.12359550561797752,0.5866666666666667,0.20417633410672853,75,356
dagstuhl_choirset,DCS_TP_FullChoir_Take02,separated,,,superflux,0.2109375,0.36,0.2660098522167487,75,128
dagstuhl_choirset,DCS_TP_FullChoir_Take02,separated,,,madmom_cnn,0.40625,0.17333333333333334,0.24299065420560748,75,32
dagstuhl_choirset,DCS_TP_FullChoir_Take03,mix_orig,,,spectral_flux,0.28169014084507044,0.26666666666666666,0.273972602739726,75,71
dagstuhl_choirset,DCS_TP_FullChoir_Take03,mix_orig,,,superflux,0.31666666666666665,0.25333333333333335,0.28148148148148144,75,60
dagstuhl_choirset,DCS_TP_FullChoir_Take03,mix_orig,,,madmom_cnn,0.46153846153846156,0.16,0.2376237623762376,75,26
dagstuhl_choirset,DCS_TP_FullChoir_Take03,separated,,,spectral_flux,0.2080536912751678,0.41333333333333333,0.2767857142857143,75,149
dagstuhl_choirset,DCS_TP_FullChoir_Take03,separated,,,superflux,0.22727272727272727,0.3333333333333333,0.27027027027027023,75,110
dagstuhl_choirset,DCS_TP_FullChoir_Take03,separated,,,madmom_cnn,0.45714285714285713,0.21333333333333335,0.29090909090909095,75,35
dagstuhl_choirset,DCS_TP_FullChoir_Take04,mix_orig,,,spectral_flux,0.17272727272727273,0.5066666666666667,0.2576271186440678,75,220
dagstuhl_choirset,DCS_TP_FullChoir_Take04,mix_orig,,,superflux,0.2761904761904762,0.38666666666666666,0.32222222222222224,75,105
dagstuhl_choirset,DCS_TP_FullChoir_Take04,mix_orig,,,madmom_cnn,0.625,0.26666666666666666,0.37383177570093457,75,32
dagstuhl_choirset,DCS_TP_FullChoir_Take04,separated,,,spectral_flux,0.13934426229508196,0.68,0.23129251700680273,75,366
dagstuhl_choirset,DCS_TP_FullChoir_Take04,separated,,,superflux,0.2872340425531915,0.36,0.31952662721893493,75,94
dagstuhl_choirset,DCS_TP_FullChoir_Take04,separated,,,madmom_cnn,0.5789473684210527,0.29333333333333333,0.3893805309734513,75,38
dagstuhl_choirset,DCS_TP_QuartetA_Take01,mix_orig,,,spectral_flux,0.37168141592920356,0.56,0.44680851063829785,75,113
dagstuhl_choirset,DCS_TP_QuartetA_Take01,mix_orig,,,superflux,0.5,0.24,0.32432432432432434,75,36
dagstuhl_choirset,DCS_TP_QuartetA_Take01,mix_orig,,,madmom_cnn,0.6363636363636364,0.28,0.3888888888888889,75,33
dagstuhl_choirset,DCS_TP_QuartetA_Take01,separated,,,spectral_flux,0.34146341463414637,0.56,0.42424242424242425,75,123
dagstuhl_choirset,DCS_TP_QuartetA_Take01,separated,,,superflux,0.47368421052631576,0.24,0.3185840707964602,75,38
dagstuhl_choirset,DCS_TP_QuartetA_Take01,separated,,,madmom_cnn,0.5576923076923077,0.38666666666666666,0.45669291338582674,75,52
dagstuhl_choirset,DCS_TP_QuartetA_Take02,mix_orig,,,spectral_flux,0.3595505617977528,0.4266666666666667,0.39024390243902435,75,89
dagstuhl_choirset,DCS_TP_QuartetA_Take02,mix_orig,,,superflux,0.3953488372093023,0.22666666666666666,0.288135593220339,75,43
dagstuhl_choirset,DCS_TP_QuartetA_Take02,mix_orig,,,madmom_cnn,0.6176470588235294,0.28,0.3853211009174312,75,34
dagstuhl_choirset,DCS_TP_QuartetA_Take02,separated,,,spectral_flux,0.37209302325581395,0.4266666666666667,0.39751552795031053,75,86
dagstuhl_choirset,DCS_TP_QuartetA_Take02,separated,,,superflux,0.40476190476190477,0.22666666666666666,0.29059829059829057,75,42
dagstuhl_choirset,DCS_TP_QuartetA_Take02,separated,,,madmom_cnn,0.54,0.36,0.43200000000000005,75,50
